Date/Time,TSP,WSP,CONTROL PV,CHANNEL 1,CHANNEL 2,CHANNEL 3,CHANNEL 4,CHANNEL 5,CHANNEL 6,CHANNEL 7,CHANNEL 8
42744.5135,1065,1065,1065.127808,1058.428345,1051.24707,74.21874237,72.01193237,73.49835968,73.02909851,74.31919861,72.62266541
42744.51385,1065,1065,1065.106079,1058.480591,1051.352661,74.3259201,72.11830902,73.57606506,73.05184937,74.41053009,72.69970703
42744.51421,1065,1065,1065.178223,1058.497437,1051.404419,74.3680954,72.15704346,73.70526123,73.10707092,74.42899323,72.73331451
42744.51457,1065,1065,1065.100342,1058.535156,1051.579102,74.39667511,72.15926361,73.6811142,73.10466766,74.52253723,72.76300049
42744.51492,1065,1065,1065.104126,1058.560547,1051.596558,74.46340179,72.19763184,73.81031799,73.27430725,74.57958221,72.88886261
42744.51528,1065,1065,1065.085693,1058.666382,1051.690308,74.53516388,72.30889893,73.88072968,73.35649872,74.68305969,72.97214508
42744.51552,1065,1065,1065.043823,1058.651733,1051.70752,74.55740356,72.37265015,73.90624237,73.4573288,74.74697113,73.0100708
42744.51588,1065,1065,1065.065918,1058.695923,1051.80188,74.7280426,72.48790741,74.00226593,73.49637604,74.83512878,73.09647369
42744.51625,1065,1065,1065.19812,1058.764038,1051.963867,74.775177,72.52419281,74.12980652,73.60055542,74.90289307,73.20803833
42744.5166,1065,1065,1065.228271,1058.855591,1052.043945,74.86128235,72.58972168,74.14876556,73.60450745,74.93602753,73.27055359
42744.51696,1065,1065,1065.234375,1058.855103,1052.089478,74.84764099,72.6306839,74.16029358,73.61565399,75.00019073,73.25785828
42744.51732,1065,1065,1065.233521,1058.932495,1052.173096,74.82913971,72.62832642,74.1461792,73.6212616,74.95265198,73.19857025
42744.51768,1065,1065,1065.105591,1058.998047,1052.287231,74.90768433,72.67881775,74.23273468,73.65788269,75.00974274,73.25071716
42744.51804,1065,1065,1065.25061,1059.039551,1052.33728,74.88466644,72.66889954,74.2420578,73.67538452,75.0714798,73.2538147
42744.51841,1065,1065,1065.260742,1059.018677,1052.394287,74.97718048,72.71755219,74.26552582,73.69244385,75.07176208,73.29233551
42744.51876,1065,1065,1065.241577,1059.040161,1052.470825,75.050354,72.77191162,74.36353302,73.81415558,75.16242218,73.31121826
42744.519,1065,1065,1065.283691,1059.063965,1052.532837,75.04686737,72.76908112,74.37957764,73.84895325,75.21714783,73.42217255
42744.51936,1065,1065,1065.228516,1059.141235,1052.584351,75.0418396,72.78367615,74.36978912,73.85564423,75.24421692,73.43071747
42744.51971,1065,1065,1065.237183,1059.14917,1052.708984,75.01181793,72.80093384,74.35002899,73.72663116,75.18628693,73.35889435
42744.52007,1065,1065,1065.175415,1059.224854,1052.753784,74.95540619,72.72835541,74.31920624,73.75111389,75.18785858,73.37217712
42744.52044,1065,1065,1065.174683,1059.256958,1052.839844,74.9899292,72.73282623,74.38654327,73.81424713,75.19737244,73.40323639
42744.52079,1065,1065,1065.273926,1059.327759,1052.93689,75.08377838,72.83701324,74.44314575,73.90936279,75.35297394,73.47805023
42744.52116,1065,1065,1065.148804,1059.380859,1053.031128,75.0609436,72.85797882,74.50034332,73.91190338,75.29967499,73.45540619
42744.52151,1065,1065,1065.160645,1059.420166,1053.119995,75.07807922,72.86697388,74.47422791,73.84339142,75.27536774,73.46913147
42744.52187,1065,1065,1065.081909,1059.40918,1053.16626,74.92465973,72.73600769,74.29371643,73.63088989,75.09540558,73.30432129
42744.52223,1065,1065,1065.157104,1059.494873,1053.25415,74.80820465,72.67389679,74.23812866,73.62097931,75.05090332,73.28012085
42744.52258,1065,1065,1065.092651,1059.573975,1053.306396,74.84468079,72.74159241,74.24386597,73.61231995,75.10180664,73.27576447
42744.52282,1065,1065,1065.089966,1059.553589,1053.379028,74.82701111,72.74410248,74.25444031,73.63519287,75.10338593,73.24521637
42744.52318,1065,1065,1065.052734,1059.629395,1053.482788,74.89320374,72.74740601,74.22986603,73.644104,75.07107544,73.28520203
42744.52354,1065,1065,1065.022583,1059.658936,1053.483032,74.7755127,72.71778107,74.28621674,73.62073517,75.08568573,73.25699615
42744.52389,1065,1065,1065.10022,1059.679321,1053.618164,74.84215546,72.73033905,74.25762177,73.62927246,75.06790161,73.30645752
42744.52425,1065,1065,1065.022583,1059.701904,1053.6698,74.893013,72.7718277,74.24671936,73.67837524,75.08374023,73.31170654
42744.52461,1065,1065,1065.091064,1059.792603,1053.689331,74.92422485,72.78009033,74.27085114,73.71190643,75.11610413,73.33653259
42744.52497,1065,1065,1065.050415,1059.848633,1053.811279,75.05500793,72.82910156,74.39100647,73.85955048,75.19444275,73.45061493
42744.52533,1065,1065,1065.030151,1059.85437,1053.863892,75.17337799,72.94129181,74.50326538,73.99597931,75.32575989,73.59041595
42744.52568,1065,1065,1064.990479,1059.871948,1053.901367,75.28915405,72.98764801,74.64592743,74.12853241,75.43571472,73.75344849
42744.52604,1065,1065,1065.075562,1059.92627,1053.969238,75.3996582,73.15113831,74.76245117,74.30579376,75.58836365,73.88600159
42744.5264,1065,1065,1065.054932,1059.891235,1054.007935,75.56243134,73.22592926,74.87359619,74.42486572,75.6811142,73.97935486
42744.52675,1065,1065,1064.946777,1059.988647,1054.129517,75.7281723,73.37796783,75.00180817,74.55445862,75.81611633,74.1341629
42744.52699,1065,1065,1064.967041,1059.970825,1054.1521,75.78411865,73.43392944,75.04375458,74.60745239,75.84564209,74.17211151
42744.52735,1065,1065,1065.019653,1060.037842,1054.189941,76.01230621,73.53572083,75.21062469,74.77999115,76.09362793,74.32633972
42744.52771,1065,1065,1064.968262,1060.020386,1054.25293,76.02017212,73.62976837,75.29055786,74.87255096,76.13315582,74.40545654
42744.52807,1065,1065,1065.009033,1060.066162,1054.317993,75.85935974,73.6157074,75.1473465,74.57581329,75.97585297,74.20571899
42744.52842,1065,1065,1064.976318,1060.110107,1054.360718,75.72190857,73.50965118,75.13324738,74.52011108,75.9854126,74.13864136
42744.52878,1065,1065,1064.938965,1060.129028,1054.446289,75.52746582,73.42572784,75.00946808,74.35496521,75.80021667,73.95396423
42744.52915,1065,1065,1065.026978,1060.207153,1054.516724,75.40779114,73.3181839,74.89971161,74.2414856,75.73685455,73.85340881
42744.52951,1065,1065,1065.06958,1060.232422,1054.558716,75.22335052,73.1472168,74.72971344,74.01795959,75.54956055,73.76828003
42744.52986,1065,1065,1065.066772,1060.29126,1054.660645,75.15266418,73.14696503,74.66972351,73.94327545,75.49551392,73.65748596
42744.53022,1065,1065,1065.055786,1060.25,1054.700317,75.09059906,73.09484863,74.61769104,73.92805481,75.43726349,73.54524231
42744.53058,1065,1065,1065.061401,1060.291382,1054.795654,74.9418869,72.98014832,74.5138855,73.81014252,75.36921692,73.44752502
42744.53093,1065,1065,1064.976318,1060.30896,1054.835449,74.82578278,72.92347717,74.40046692,73.64903259,75.23345947,73.37315369
42744.53117,1065,1065,1065.122192,1060.439819,1054.894043,74.73068237,72.81594086,74.39771271,73.64440918,75.16129303,73.29878235
42744.53153,1065,1065,1065.011475,1060.441528,1054.912109,74.4835434,72.63831329,74.25370789,73.43267822,74.95760345,73.06101227
42744.53189,1065,1065,1065.162231,1060.37854,1054.921509,74.35752869,72.49689484,74.08744812,73.28905487,74.81202698,72.96039581
42744.53225,1065,1065,1065.033569,1060.481323,1055.036377,74.26486206,72.37241364,73.91409302,73.14971161,74.7364502,72.8388443
42744.5326,1065,1065,1065.119141,1060.506958,1055.11438,74.28547668,72.3944397,73.94654083,73.24106598,74.73118591,72.86419678
42744.53296,1065,1065,1065.085083,1060.574829,1055.144043,74.22914124,72.41334534,73.9371109,73.21463776,74.67281342,72.87441254
42744.53332,1065,1065,1065.085693,1060.65332,1055.229004,74.31950378,72.35597992,73.91278076,73.24097443,74.65231323,72.82853699
42744.53368,1065,1065,1065.045776,1060.671509,1055.286133,74.23571014,72.3243103,73.87979889,73.13394165,74.5632782,72.79051208
42744.53403,1065,1065,1065.018311,1060.615967,1055.289673,74.20243073,72.24245453,73.87530518,73.17314911,74.59729004,72.81119537
42744.53439,1065,1065,1065.045898,1060.70874,1055.417114,74.43115997,72.37892151,73.92947388,73.305336,74.68605804,72.9332428
42744.53475,1065,1065,1065.032227,1060.729004,1055.427002,74.47629547,72.49790955,73.97987366,73.46574402,74.76951599,73.10811615
42744.5351,1065,1065,1064.996338,1060.783569,1055.505249,74.61212921,72.50627899,74.09217072,73.54620361,74.77568054,73.13063049
42744.53534,1065,1065,1065.026978,1060.766113,1055.540283,74.62799835,72.51904297,74.15137482,73.60290527,74.85305023,73.13655853
42744.5357,1065,1065,1065.019043,1060.856689,1055.614258,74.77536774,72.64948273,74.28155518,73.72245789,74.97164154,73.29376221
42744.53606,1065,1065,1064.947876,1060.757568,1055.626343,74.75102234,72.59376526,74.25827026,73.70780182,74.96482086,73.24941254
42744.53642,1065,1065,1065.103271,1060.769531,1055.672241,74.76899719,72.62618256,74.22794342,73.68582153,74.96220398,73.27110291
42744.53677,1065,1065,1065.033325,1060.815063,1055.686035,74.7536087,72.6710968,74.23975372,73.70224762,74.96143341,73.3002243
42744.53713,1065,1065,1065.085938,1060.882202,1055.796753,74.77822876,72.6818924,74.30963898,73.71755981,75.08358765,73.31115723
42744.53748,1065,1065,1065.055298,1060.945313,1055.827026,74.92373657,72.79521179,74.34870911,73.88173676,75.23766327,73.46621704
42744.53784,1065,1065,1065.058105,1060.89624,1055.850708,75.07115936,72.8128891,74.46064758,73.96156311,75.2335434,73.52345276
42744.5382,1065,1065,1065.062988,1060.997925,1055.904053,75.24201965,72.92423248,74.6596756,74.19261169,75.42004395,73.70417786
42744.53855,1065,1065,1065.036743,1061.006836,1055.953857,75.38291931,73.10549927,74.80993652,74.31209564,75.57563782,73.87316132
42744.53891,1065,1065,1064.996704,1061.054443,1056.002319,75.56594849,73.16350555,74.95394897,74.4441452,75.67446136,73.98498535
42744.53927,1065,1065,1065.000854,1061.039429,1056.038696,75.6736145,73.22434235,75.01477051,74.51085663,75.76343536,74.03236389
42744.53963,1065,1065,1065.109497,1061.037354,1056.120728,75.71728516,73.36068726,75.11009216,74.57122803,75.84796143,74.08161926
42744.53986,1065,1065,1065.036743,1061.065063,1056.130127,75.80453491,73.39466858,75.16526794,74.67090607,75.99112701,74.19174957
42744.53998,1065,1065,1065.071289,1061.147583,1056.125122,75.82698822,73.45745087,75.22551727,74.73595428,76.04891968,74.25145721
42744.54058,1065,1065,1065.059204,1061.146851,1056.237671,75.88771057,73.49910736,75.2408371,74.67949677,76.02086639,74.27638245
42744.54094,1065,1065,1065.0979,1061.171387,1056.259766,75.81409454,73.5550766,75.18438721,74.6703186,75.9859314,74.16020966
42744.5413,1065,1065,1065.11145,1061.239502,1056.309326,75.89434052,73.55622864,75.28900146,74.67327118,76.10597992,74.31108856
42744.54165,1065,1065,1065.073364,1061.275635,1056.404419,75.92603302,73.60054016,75.23471832,74.66840363,76.05966949,74.23265076
42744.54201,1065,1065,1065,1061.250122,1056.40271,75.88696289,73.59843445,75.26027679,74.63884735,76.09153748,74.24996948
42744.54237,1065,1065,1065.06543,1061.26001,1056.453247,75.7881012,73.58678436,75.21318054,74.61012268,76.06364441,74.23163605
42744.54261,1065,1065,1065.069824,1061.313599,1056.464233,75.81473541,73.57109833,75.22158051,74.56242371,75.96572113,74.20317078
42744.54296,1065,1065,1065.082031,1061.306152,1056.540039,75.7779007,73.55635071,75.19942474,74.57803345,75.94496918,74.17789459
42744.54332,1065,1065,1065.083252,1061.442505,1056.67688,75.79655457,73.5997467,75.24088287,74.62610626,76.05425262,74.20618439
42744.54368,1065,1065,1065.114136,1061.467285,1056.717529,75.83088684,73.6661377,75.27492523,74.67276001,76.06964111,74.32738495
42744.54403,1065,1065,1065.114868,1061.4198,1056.720215,75.86287689,73.67625427,75.30132294,74.74225616,76.10797119,74.27387238
42744.54439,1065,1065,1065.05188,1061.478882,1056.734741,75.92055511,73.67152405,75.30205536,74.74272919,76.15242004,74.32654572
42744.54475,1065,1065,1065.082764,1061.484131,1056.831665,75.38461304,73.46492767,75.06020355,74.29322052,75.82502747,73.96257019
42744.54511,1065,1065,1065.030029,1061.506104,1056.814575,75.00273895,73.12884521,74.70996857,73.87451172,75.40418243,73.62992859
42744.54546,1065,1065,1065.201538,1061.528198,1056.861328,74.70095062,72.99059296,74.44174957,73.74243164,75.17144775,73.46699524
42744.54582,1065,1065,1065.16333,1061.583496,1057.019043,74.63977814,72.83585358,74.32386017,73.5623703,75.0185318,73.26094055
42744.54618,1065,1065,1065.148193,1061.580566,1056.980713,74.64888,72.77883911,74.28948212,73.6602478,75.03886414,73.32524109
42744.54653,1065,1065,1065.233276,1061.646606,1057.028931,74.74559021,72.76451874,74.3700943,73.72766113,75.15625763,73.3523407
42744.54689,1065,1065,1065.05188,1061.599365,1057.053101,74.8188324,72.79345703,74.34008026,73.75589752,75.09240723,73.39407349
42744.54714,1065,1065,1065.110107,1061.617065,1057.098022,74.85196686,72.83118439,74.4130249,73.85409546,75.16638184,73.51554871
42744.54751,1065,1065,1065.137939,1061.686768,1057.161011,74.98300934,72.87450409,74.51519775,73.99095917,75.31775665,73.61118317
42744.54786,1065,1065,1065.148193,1061.712158,1057.17041,75.12164307,72.96838379,74.61526489,74.02703857,75.35437012,73.68512726
42744.54823,1065,1065,1065.148315,1061.724976,1057.22644,75.19213867,73.05180359,74.75039673,74.19597626,75.45278168,73.75998688
42744.54859,1065,1065,1065.109985,1061.729614,1057.230591,75.34082031,73.11242676,74.75100708,74.22315979,75.55245972,73.76617432
42744.54895,1065,1065,1065.150513,1061.771484,1057.222778,75.42504883,73.12529755,74.82259369,74.25700378,75.6269989,73.86721802
42744.54931,1065,1065,1065.125122,1061.772095,1057.325562,75.55213165,73.27156067,74.92111969,74.39069366,75.68417358,73.95481873
42744.54966,1065,1065,1065.113281,1061.833496,1057.390259,75.65022278,73.32293701,74.98030853,74.44625854,75.73363495,73.99933624
42744.55002,1065,1065,1065.107056,1061.857178,1057.41748,75.580513,73.36243439,75.02118683,74.44415283,75.77536011,74.07403564
42744.55027,1065,1065,1065.122559,1061.821411,1057.438965,75.5579071,73.29708862,74.97394562,74.44528198,75.72651672,73.99402618
42744.55063,1065,1065,1065.066284,1061.900146,1057.451294,75.51197815,73.26894379,74.92277527,74.42395782,75.72122955,74.01509857
42744.55099,1065,1065,1065.038818,1061.934692,1057.518921,75.1771698,73.16326904,74.74292755,74.15573883,75.5116272,73.7982254
42744.55134,1065,1065,1065.016968,1061.946289,1057.563721,74.9692688,72.98612976,74.53318787,73.83989716,75.22001648,73.58743286
42744.5517,1065,1065,1065.034424,1061.958008,1057.55603,74.74972534,72.89971924,74.36620331,73.74043274,75.07807922,73.40063477
42744.55206,1065,1065,1065.033081,1061.943848,1057.595459,74.66842651,72.78316498,74.21960449,73.70214844,75.00361633,73.35157776
42744.55242,1065,1065,1065.018188,1061.938354,1057.682251,74.71881866,72.73036957,74.31031036,73.78266144,75.07413483,73.45329285
42744.55278,1065,1065,1065.081177,1062.021729,1057.712036,74.7902832,72.75531769,74.31164551,73.82717896,75.1342392,73.38374329
42744.55316,1065,1065,1065.005615,1062.001221,1057.692749,74.94213104,72.7709198,74.41729736,73.82938385,75.11603546,73.47498322
42744.5534,1065,1065,1065.046631,1062.033691,1057.722412,74.95741272,72.89533997,74.46088409,73.92920685,75.19467926,73.55728912
42744.55375,1065,1065,1064.97937,1062.049194,1057.736572,75.09265137,72.89557648,74.51898193,73.98894501,75.26692963,73.65460205
42744.55411,1065,1065,1064.972534,1062.050903,1057.792969,75.19932556,73.02005768,74.621315,74.15222931,75.37545013,73.75214386
42744.55446,1065,1065,1064.986328,1062.115356,1057.902466,75.35050964,73.07919312,74.71498871,74.27748871,75.48731232,73.88925934
42744.55482,1065,1065,1064.963867,1062.111694,1057.918213,75.47649384,73.1555481,74.82565308,74.41825104,75.52753448,73.972229
42744.55518,1065,1065,1064.925537,1062.155029,1057.962891,75.52845001,73.27451324,74.82928467,74.43656158,75.64909363,73.98220062
42744.55554,1065,1065,1064.986328,1062.185303,1057.957153,75.43715668,73.25815582,74.86514282,74.37163544,75.64692688,73.94158936
42744.55589,1065,1065,1064.990234,1062.198608,1058.043091,75.38232422,73.27298737,74.82541656,74.28055573,75.53672791,73.9659729
42744.55626,1065,1065,1064.975342,1062.179077,1058.047729,75.17353821,73.14402008,74.66373444,74.16292572,75.33604431,73.73704529
42744.55663,1065,1065,1064.988647,1062.258911,1058.051025,75.04657745,73.01560211,74.59777069,73.96294403,75.23551941,73.61440277
42744.55699,1065,1065,1065.033813,1062.248047,1058.102539,74.86401367,72.93288422,74.39598083,73.84619141,75.12760162,73.4983139
42744.55723,1065,1065,1064.986938,1062.262695,1058.119263,74.78775787,72.82914734,74.25892639,73.67086029,75.01525879,73.39359283
42744.55758,1065,1065,1065.004395,1062.289307,1058.238037,74.73310089,72.82211304,74.16192627,73.65729523,74.93577576,73.27829742
42744.55794,1065,1065,1065.103027,1062.362671,1058.229858,74.55614471,72.70123291,74.07530212,73.43978119,74.77816772,73.14517975
42744.5583,1065,1065,1065.049316,1062.339355,1058.237549,74.44976807,72.61883545,73.91319275,73.24723053,74.62754059,72.99971771
42744.55866,1065,1065,1065.032104,1062.411865,1058.317261,74.58546448,72.63534546,74.0062027,73.37324524,74.66339111,73.08448029
42744.55901,1065,1065,1065.069458,1062.396973,1058.319336,74.63407898,72.60591888,73.97412872,73.43549347,74.65699768,73.10162354
42744.55937,1065,1065,1064.948853,1062.333252,1058.324097,74.75196838,72.69075775,74.10961151,73.57520294,74.78678894,73.23134613
42744.55973,1065,1065,1065.061768,1062.378052,1058.37915,74.89513397,72.83321381,74.27300262,73.75979614,74.97896576,73.33779144
42744.56009,1065,1065,1064.964722,1062.397339,1058.388794,75.06599426,72.92062378,74.38463593,73.92048645,75.03512573,73.47807312
42744.56045,1065,1065,1065.079468,1062.428833,1058.428711,75.25574493,73.05046082,74.568573,74.07040405,75.17195892,73.66558075
42744.5608,1065,1065,1065.045776,1062.455444,1058.452393,75.35792542,73.17469025,74.62995148,74.25189209,75.3323822,73.79837036
42744.56116,1065,1065,1065.004028,1062.488525,1058.474976,75.54166412,73.23743439,74.73288727,74.41164398,75.47517395,73.89520264
42744.5614,1065,1065,1065.012695,1062.47583,1058.518433,75.64595032,73.3917923,74.86647034,74.52035522,75.58507538,74.0015564
42744.56176,1065,1065,1064.973633,1062.470459,1058.517578,75.68771362,73.42365265,74.94423676,74.5802536,75.65135193,74.09132385
42744.56211,1065,1065,1065.016602,1062.530151,1058.536377,75.73710632,73.44032288,74.9623642,74.59226227,75.69928741,74.14175415
42744.56247,1065,1065,1064.945923,1062.534668,1058.599121,75.75934601,73.4808197,74.99422455,74.51991272,75.68975067,74.09853363
42744.56282,1065,1065,1065.01416,1062.561279,1058.609619,75.73031616,73.45069122,74.92147827,74.56712341,75.72797394,74.13639069
42744.56318,1065,1065,1065.073242,1062.561401,1058.668701,75.85966492,73.52225494,75.05441284,74.6711731,75.85849762,74.2105484
42744.56355,1065,1065,1064.989136,1062.60083,1058.637695,75.92263031,73.62747192,75.18735504,74.78421021,75.95006561,74.32581329
42744.5639,1065,1065,1065.059204,1062.576904,1058.748901,75.99111938,73.67683411,75.21734619,74.81380463,75.99659729,74.3561554
42744.56426,1065,1065,1065.008057,1062.612183,1058.788452,76.11240387,73.7281189,75.33592987,74.90725708,76.09053802,74.4861908
42744.5645,1065,1065,1065.110718,1062.642456,1058.733398,76.1419754,73.78794861,75.32850647,74.99398041,76.16708374,74.56970215
42744.56485,1065,1065,1065.036255,1062.696655,1058.772339,76.19464874,73.81285095,75.41814423,75.00873566,76.18048096,74.55892944
42744.56521,1065,1065,1065.078857,1062.702637,1058.889404,76.30136871,73.91387177,75.49700928,75.11325073,76.25122833,74.58379364
42744.56557,1065,1065,1065.096924,1062.710449,1058.900757,76.26998901,73.91602325,75.53314972,75.17527008,76.34783936,74.70088959
42744.56592,1065,1065,1065.052979,1062.751587,1058.958008,76.38253784,73.97415161,75.56480408,75.14322662,76.34038544,74.72103882
42744.56628,1065,1065,1065.047729,1062.803345,1058.978027,76.3771286,74.02149963,75.58610535,75.14743042,76.35798645,74.68266296
42744.56664,1065,1065,1065.004639,1062.795166,1059.018921,76.11416626,73.9393692,75.46187592,74.99429321,76.20993805,74.57035828
42744.567,1065,1065,1065.080322,1062.794556,1059.058228,75.76100159,73.74599457,75.23722839,74.62886047,75.90050507,74.30664825
42744.56736,1065,1065,1065.030029,1062.780884,1059.09436,75.47486877,73.61952209,74.95183563,74.35800934,75.66007233,74.07342529
42744.56759,1065,1065,1065.103394,1062.803345,1059.072144,75.33209229,73.51147461,74.85684967,74.18965912,75.51603699,73.97518921
42744.56796,1065,1065,1065.047607,1062.787231,1059.043213,75.06297302,73.31867218,74.56803131,73.90637207,75.24235535,73.6816864
42744.56831,1065,1065,1065.064941,1062.778198,1059.078003,74.7203598,73.08566284,74.32756805,73.56752014,74.88009644,73.37879181
42744.56867,1065,1065,1065.062866,1062.881104,1059.071045,74.42429352,72.97527313,74.15500641,73.47292328,74.74523163,73.23442078
42744.56903,1065,1065,1065.00708,1062.824463,1059.148071,74.36565399,72.87473297,74.00843811,73.39580536,74.61473083,73.16411591
42744.56938,1065,1065,1065.048828,1062.88562,1059.138062,74.3498764,72.80059814,73.92636108,73.38062286,74.58560181,73.14439392
42744.56974,1065,1065,1065.051636,1062.957642,1059.212769,74.42771912,72.85886383,74.04753113,73.49253082,74.62857819,73.21343994
42744.5701,1065,1065,1064.972168,1062.902954,1059.206543,74.49197388,72.84649658,74.02378082,73.5063324,74.6741333,73.21016693
42744.57046,1065,1065,1065.047485,1062.929321,1059.292236,74.60517883,72.87075043,74.12737274,73.6368866,74.73912048,73.26719666
42744.57081,1065,1065,1065.087769,1063.043701,1059.339966,74.75899506,72.94876099,74.22782898,73.80471039,74.9052887,73.40628052
42744.57117,1065,1065,1065.02832,1063.056396,1059.369385,74.97807312,73.10709381,74.4169693,73.99478912,75.0820694,73.57320404
42744.57153,1065,1065,1065.031616,1063.023438,1059.388428,75.05226135,73.188591,74.44483948,74.07313538,75.21549988,73.66186523
42744.57189,1065,1065,1065.033203,1062.975708,1059.373413,74.98873138,73.0783844,74.474617,73.96405029,75.11911011,73.60258484
42744.57212,1065,1065,1064.983154,1063.037842,1059.429565,74.88793945,73.10641479,74.37327576,73.87332916,74.98363495,73.50643921
42744.57248,1065,1065,1064.989258,1062.973389,1059.37207,74.72000122,72.96140289,74.2341156,73.74010468,74.87504578,73.37890625
42744.57284,1065,1065,1065.056885,1063.077759,1059.45105,74.61305237,72.83155823,74.16841888,73.58886719,74.73139954,73.25591278
42744.5732,1065,1065,1064.956177,1063.087524,1059.45105,74.52819061,72.82649994,74.08840942,73.53318024,74.68881226,73.18062592
42744.57355,1065,1065,1065.060669,1063.183228,1059.510376,74.58971405,72.80630493,74.11408997,73.59778595,74.74239349,73.27553558
42744.57391,1065,1065,1065.042358,1063.137207,1059.539429,74.61092377,72.77578735,74.07041931,73.68402863,74.77058411,73.2554245
42744.57427,1065,1065,1065.05542,1063.165161,1059.610474,74.70045471,72.78233337,74.17272949,73.69179535,74.87052917,73.33468628
42744.57463,1065,1065,1065.074707,1063.135742,1059.578247,74.73535919,72.87684631,74.19667053,73.74189758,74.92074585,73.42201996
42744.57498,1065,1065,1065.005737,1063.168579,1059.616821,74.82318115,72.88967896,74.2341156,73.79545593,74.93313599,73.4061203
42744.57534,1065,1065,1065.053711,1063.171021,1059.640381,74.90628052,72.9733963,74.33805847,73.89229584,75.08705139,73.55154419
42744.5757,1065,1065,1065.018188,1063.147827,1059.656738,75.07492065,73.02923584,74.42133331,74.03214264,75.1230011,73.61973572
42744.57605,1065,1065,1065.086426,1063.201538,1059.677856,75.21736145,73.1762085,74.55249023,74.10151672,75.2492981,73.68235016
42744.57641,1065,1065,1065.037964,1063.189819,1059.72644,75.30193329,73.17771912,74.5656662,74.18984222,75.32082367,73.71235657
42744.57666,1065,1065,1065.039917,1063.201782,1059.712646,75.36263275,73.26060486,74.69868469,74.34764862,75.37049103,73.86882782
42744.57702,1065,1065,1065.043701,1063.225708,1059.770264,75.48900604,73.3151474,74.77784729,74.43413544,75.47327423,73.92916107
42744.57738,1065,1065,1065.125244,1063.237061,1059.782471,75.6584549,73.38904572,74.87068939,74.5750885,75.61277771,74.04008484
42744.57773,1065,1065,1065.068848,1063.303101,1059.845581,75.76847076,73.54358673,75.02200317,74.69589233,75.80117035,74.19836426
42744.57809,1065,1065,1065.097534,1063.310181,1059.85376,75.8637085,73.59415436,75.13167572,74.8137207,75.83386993,74.28668976
42744.57845,1065,1065,1065.104004,1063.259277,1059.838867,76.0120697,73.67050934,75.18450928,74.87503815,75.935112,74.36882019
42744.5788,1065,1065,1065.020996,1063.31189,1059.828857,76.07656097,73.74845123,75.32518005,74.96789551,76.083992,74.52824402
42744.57916,1065,1065,1065.029297,1063.344604,1059.904785,76.166008,73.85163879,75.38179779,75.02381134,76.14700317,74.5905304
42744.57952,1065,1065,1065.075562,1063.36145,1059.961792,76.28099823,73.88050842,75.48795319,75.13373566,76.2641983,74.63381958
42744.57988,1065,1065,1064.998047,1063.339233,1059.941284,76.35155487,73.96222687,75.56858826,75.17113495,76.31821442,74.72499847
42744.58023,1065,1065,1065.019653,1063.348755,1059.953491,76.25320435,73.96960449,75.52692413,75.14631653,76.2769928,74.68730164
42744.58059,1065,1065,1064.987305,1063.422485,1059.973022,76.34840393,74.05084229,75.64308929,75.2462616,76.34962463,74.72203064
42744.58095,1065,1065,1065.081055,1063.412476,1060.035034,76.43183136,74.0664444,75.65345764,75.30055237,76.40535736,74.77799988
42744.58119,1065,1065,1065.110962,1063.41687,1060.03772,76.401474,74.07767487,75.69416046,75.3310318,76.44501495,74.82084656
42744.58155,1065,1065,1065.035034,1063.450439,1060.076904,76.49009705,74.09912872,75.71781158,75.36159515,76.51333618,74.89208221
42744.5819,1065,1065,1065.049072,1063.397339,1060.053711,76.57402039,74.21629333,75.77857208,75.44013214,76.63613892,74.95581055
42744.58226,1065,1065,1064.983521,1063.428711,1060.071899,76.64422607,74.23429108,75.87069702,75.48163605,76.70108032,75.04881287
42744.58261,1065,1065,1065.141113,1063.479248,1060.12793,76.6375885,74.34020996,75.92689514,75.51326752,76.70367432,75.07003784
42744.58297,1065,1065,1065.101685,1063.505249,1060.169312,76.58852386,74.29873657,75.90184784,75.40631104,76.6720047,74.99369049
42744.58333,1065,1065,1065.077515,1063.503052,1060.184692,76.37335205,74.22714996,75.76831818,75.23564148,76.5138855,74.8744812
42744.58369,1065,1065,1065.196777,1063.523071,1060.192505,76.09822083,74.02723694,75.50473022,74.9291687,76.19667053,74.66301727
42744.58404,1065,1065,1065.265259,1063.536621,1060.244385,75.96634674,73.99204254,75.39972687,74.84353638,76.05409241,74.50910187
42744.5844,1065,1065,1065.205322,1063.569824,1060.252686,75.69541168,73.78636932,75.21032715,74.59889221,75.87155151,74.26537323
42744.58477,1065,1065,1065.193726,1063.564697,1060.244629,75.40467072,73.56111908,74.96768951,74.35475922,75.62924957,74.05404663
42744.58512,1065,1065,1065.247925,1063.626953,1060.363403,75.28354645,73.46487427,74.91572571,74.25115204,75.50364685,73.95095825
42744.58536,1065,1065,1065.235229,1063.644043,1060.384155,75.26720428,73.39759827,74.73117065,74.17744446,75.44220734,73.86575317
42744.58572,1065,1065,1065.271851,1063.687134,1060.403442,75.20400238,73.35269928,74.70024872,74.11477661,75.43327332,73.76567078
42744.58608,1065,1065,1065.174194,1063.684204,1060.405762,75.14562988,73.34591675,74.68838501,74.11688232,75.37124634,73.78214264
42744.58644,1065,1065,1065.209106,1063.709717,1060.436035,75.07556152,73.26216125,74.59046936,74.07843781,75.27137756,73.70935059
